,0,1
79,20.509271114022855,20.3
80,27.968816615786732,28.0
81,29.347360859311063,23.9
82,26.492620888884332,24.8
83,26.772271877860213,22.9
84,23.0693687687759,23.9
85,25.459866188114333,26.6
86,20.120333029206932,22.5
87,23.240349531483837,22.2
88,25.63669528055169,23.6
89,23.866150721466553,28.7
90,21.045416911194543,22.6
91,22.011450199506903,22.0
92,30.65677920107488,22.9
93,29.78817961249443,25.0
94,30.68764426476618,20.6
95,21.13363221237068,28.4
96,19.36392760064179,21.4
97,26.58371742899656,38.7
98,23.7259442049014,43.8
99,23.606600503724565,33.2
100,23.145991881783768,27.5
101,23.734567711931298,26.5
102,14.89402939868295,18.6
103,20.47031359482684,19.3
104,21.10603845683126,20.1
105,18.46653470072383,19.5
106,16.871826739174708,19.5
107,19.270708086895898,20.4
108,22.100876153329345,19.8
109,19.34941227294589,19.4
110,18.41878971558633,21.7
111,20.312219372152292,22.8
112,16.206426695276544,18.8
113,16.256067129166745,18.7
114,19.272946205097938,18.5
115,15.08262795008468,18.3
116,17.836046288817755,21.2
117,19.500396786864556,19.2
118,14.014129846647505,20.4
119,15.788375831838906,19.3
120,30.296128578136663,22.0
121,31.263424212688797,20.3
122,29.53749548886023,20.5
123,24.83380070795733,17.3
124,29.831457938999712,18.8
125,31.22005711478389,21.4
126,22.874631914857737,15.7
127,20.693947214557213,16.2
128,23.00227214319125,18.0
129,20.019419207940096,14.3
130,24.95345434778171,19.2
131,24.98107253070137,19.6
132,25.609176759507292,23.0
133,22.591601308937776,18.4
134,18.25708914287045,15.6
135,22.04578887717018,18.1
136,20.80129867073827,17.4
137,23.451909608464206,17.1
138,18.425297531249306,13.3
139,20.580678208333016,17.8
140,16.582827014545032,14.0
141,9.309454509228388,14.4
142,12.698606819983965,13.4
143,11.985210504192423,15.6
144,9.497924697626814,11.8
145,6.972458385283115,13.8
146,13.222524810600882,15.6
147,9.246350807189259,14.6
148,9.41589774249774,17.8
149,14.021429616921647,15.4
150,20.008807444921317,21.5
151,19.13347239795397,19.6
152,19.60737525999603,15.3
153,15.959876590906653,19.4
154,19.254457766455083,17.0
155,12.724905902269558,15.6
156,10.952815762034621,13.1
157,26.594900003642998,41.3
158,24.28499389293946,24.3
159,24.7286425238279,23.3
160,25.240585217109288,27.0
161,28.81011991194904,50.0
162,30.990056193457598,50.0
163,30.607331772832488,50.0
164,21.62269493283471,22.7
165,19.357119404822576,25.0
166,28.4027575839434,50.0
167,16.608181590447927,23.8
168,20.293848488589607,23.8
169,21.06581513515945,22.3
170,17.901119216840826,17.4
171,20.70080744802226,19.1
172,18.262791466590503,23.1
173,22.41547074357748,23.6
174,20.244779116147726,22.6
175,21.377277184212446,29.4
176,19.259240606397068,23.2
177,23.742321874083594,24.6
178,23.65079116107441,29.9
179,26.725258710845484,37.2
180,27.84746683937677,39.8
181,23.122085797522676,36.2
182,29.385576491064995,37.9
183,28.587219452617884,32.5
184,21.91868562347686,26.4
185,21.68290745007279,29.6
186,27.947610293066795,50.0
187,21.637617926515464,32.0
188,22.154334560215315,29.8
189,23.44581649260082,34.9
190,23.172571029680643,37.0
191,24.136457510394894,30.5
192,25.457237545113678,36.4
193,26.81513065506793,31.1
194,27.251816467602,29.1
195,33.330508867960496,50.0
196,28.618266384930674,33.3
197,24.832132102788442,30.3
198,27.24924002523231,34.6
199,28.639898850809974,34.9
200,28.505460722479302,32.9
201,25.55854959827297,24.1
202,28.292160138591026,42.3
203,36.44224232270622,48.5
204,37.08145599712442,50.0
205,21.280094577127915,22.6
206,24.235596892396348,24.4
207,20.609400663981937,22.5
208,22.77214149362583,24.4
209,19.795904290489275,20.0
210,23.458149119656415,21.7
211,18.28106236763866,19.3
212,20.973192542648945,22.4
213,23.24832644458162,28.1
214,6.939356092868806,23.7
215,23.88113215545843,25.0
216,23.31180501070026,23.3
217,27.92216959015798,28.7
218,23.3775774121605,21.5
219,28.630141980935033,23.0
220,26.897684485546947,26.7
221,19.202073564211467,21.7
222,26.153153218131454,27.5
223,26.632339668450825,30.1
224,29.979492698778525,44.8
225,30.476222935747817,50.0
226,31.23959308401708,37.6
227,27.376330510301926,31.6
228,25.127074121436305,46.7
229,24.248149607440396,31.5
230,22.36256676072952,24.3
231,28.588788985648968,31.7
232,31.476284010276675,41.7
233,29.96674637998575,48.3
234,25.929931872590206,29.0
235,22.447483398942843,24.0
236,26.687261499407082,25.1
237,29.157855996262697,31.5
238,25.865592623165576,23.7
239,27.24145708232422,23.3
240,26.312866112678226,22.0
241,25.60849808722302,20.1
242,25.808891866084952,22.2
243,26.261771728447723,23.7
244,26.956725842088424,17.6
245,23.244182628294812,18.5
246,27.02334081955339,24.3
247,29.514232639073022,20.5
248,27.71378831676956,24.5
249,27.972829486485733,26.2
250,27.48612520427655,24.4
251,28.087932946966436,24.8
252,30.037414706420243,29.6
253,31.91326115501291,42.8
254,29.9986389970363,21.9
255,27.18619285854365,20.9
256,36.43233088681797,44.0
257,28.400966387778343,50.0
258,26.02242076955602,36.0
259,26.2774683742458,30.1
260,23.835961354509152,33.8
261,26.120235168100805,43.1
262,28.233456688765216,48.8
263,23.85607960514062,31.0
264,25.21127226138901,36.5
265,19.817589446896868,22.8
266,20.420466284477,30.7
267,25.34773186354118,50.0
268,26.42616673491743,43.5
269,25.52795265824484,20.7
270,23.73291016658114,21.1
271,26.419693908493358,25.2
272,28.74526113719775,24.4
273,31.583972241095125,35.2
274,31.612429737474486,32.4
275,31.92574572848588,32.0
276,32.255392009575374,33.2
277,31.474734611574807,33.1
278,28.016705354567005,29.1
279,26.93262527219042,35.1
280,31.460377546961144,45.4
281,28.487642111189587,35.4
282,31.817967753013992,46.0
283,35.3194493551071,50.0
284,29.45836877002525,32.2
285,24.526621572519396,22.0
286,28.158801635414836,20.1
287,30.222765688725513,23.2
288,31.119813829174145,22.3
289,27.995452913944256,24.8
290,36.30709400606901,28.5
291,36.48778079582348,37.3
292,34.86202981627801,27.9
293,23.358029545971117,23.9
294,23.864182597900346,21.7
295,26.729208978354734,28.6
296,27.271645767191906,27.1
297,22.08676946379269,20.3
298,26.891234017336842,22.5
299,27.194181843904374,29.0
300,29.37887085016339,24.8
301,25.61763118211588,22.0
302,24.10523345825805,26.4
303,27.12172399997281,33.1
304,30.691540467877353,36.1
305,29.44513367489502,28.4
306,32.78339003927085,33.4
307,31.408222358508194,28.2
308,28.4620181462037,22.8
309,23.749433595421426,20.3
310,16.258425072629827,16.1
311,24.197013350901177,22.1
312,23.54187401789594,19.4
313,25.8896541000561,21.6
314,26.05131686394097,23.8
315,23.268622204021675,16.2
316,19.64539430127415,17.8
317,20.282842733470844,19.8
318,23.61782010503023,23.1
319,21.624195781505133,21.0
320,26.27477408152576,23.8
321,26.562949599041186,23.1
322,25.45870776354767,20.4
323,24.261819979499506,18.5
324,26.150131797540002,25.0
325,25.44249946291372,24.6
326,25.752904543917612,23.0
327,22.51355106151609,22.2
328,12.343492321410032,19.3
329,13.706220220957313,22.6
330,13.899656343586152,19.8
331,20.505332027331736,17.1
332,22.601169545598992,19.4
333,29.425593970755312,22.2
334,28.78739132059318,20.7
335,27.185212149455918,21.1
336,26.147035142360572,19.5
337,26.956459251554122,18.5
338,26.14221344111693,20.6
339,25.91283421721107,19.0
340,27.13227435732497,18.7
341,26.523242894201545,32.7
342,14.784676743306786,16.5
343,27.81194488368738,23.9
344,27.901125475682928,31.2
345,20.304665817845056,17.5
346,18.647887728127962,17.2
347,31.84946154375077,23.1
348,33.09635996745526,24.5
349,26.871238431018,26.6
350,27.169897722623784,22.9
351,28.284679938537025,24.1
352,25.266112128441925,18.6
353,43.0255953696811,30.1
354,32.318357740285215,18.2
355,33.82093241179324,20.6
356,22.50789579124701,17.8
357,26.14243993001054,21.7
358,26.469042162097214,22.7
359,24.38254559156358,22.6
360,27.804241678979082,25.0
361,23.29185749055987,19.9
362,25.616756245736962,20.8
363,23.03662536110911,16.8
364,31.924705916503203,21.9
365,23.58525233938818,27.5
366,20.623059037094702,21.9
367,14.643752915975902,23.1
368,28.640280860296215,50.0
369,31.09410316617244,50.0
370,32.169839859316866,50.0
371,25.41836072803146,50.0
372,25.35926065160559,50.0
373,8.936003359967671,13.8
374,5.151082582363966,13.8
375,23.805346273442012,15.0
376,16.43518061101384,13.9
377,19.68154978311719,13.3
378,15.870258007601933,13.1
379,17.749847736636916,10.2
380,12.44586802889444,10.4
381,18.91393192934828,10.9
382,17.114192099534037,11.3
383,16.611695019507735,12.3
384,6.795762638528167,8.8
385,11.217101125272503,7.2
386,11.290477212717082,10.5
387,8.91606709844227,7.4
388,10.876437852525488,10.2
389,18.78636402491473,11.5
390,21.56620656267408,15.1
391,19.915170893190137,23.2
392,14.893665697427494,9.7
393,22.739942402571703,13.8
394,21.23802116273429,12.7
395,22.158456920622548,13.1
396,20.909737950268024,12.5
397,19.666098360405925,8.5
398,9.174365239627974,5.0
399,10.441567668080893,6.3
400,13.816939506664891,5.6
401,19.46723550256185,7.2
402,19.673039964803174,12.1
403,17.169954201125567,8.3
404,8.317407417335524,8.5
405,10.249243431332388,5.0
406,13.250831121701182,11.9
407,22.115510770692133,27.9
408,13.452419014504883,17.2
409,15.177364680085534,27.5
410,11.293419380335123,15.0
411,10.831825614647613,17.2
412,-0.3228693339122515,17.9
413,12.107331255993385,16.3
414,-3.7130734479884673,7.0
415,5.443363271185351,7.2
416,7.8973947379382405,7.5
417,5.990661182101569,10.4
418,3.141731207753173,8.8
419,9.282480919968853,8.4
420,21.621940308158084,16.7
421,20.903999712078942,14.2
422,19.59297460323579,20.8
423,8.311710597218992,13.4
424,10.177991347094762,11.7
425,7.191946161858887,8.3
426,10.61693045290617,10.2
427,9.984075028019566,10.9
428,11.116779170404774,11.0
429,10.02176570111909,9.5
430,13.825204670781305,14.5
431,13.543857039673894,14.1
432,17.21738725830791,16.1
433,16.007789599198684,14.3
434,15.841759901342353,11.7
435,11.843951659025414,13.4
436,12.355570453037204,9.6
437,6.758365642018084,8.7
438,2.453402076863398,8.4
439,17.42176694834376,12.8
440,16.41258977519397,10.5
441,20.55754968869429,17.1
442,22.994755965409354,18.4
443,21.18634779152388,15.4
444,13.382974538222275,10.8
445,9.62846336571464,11.8
446,20.328719073252454,14.9
447,22.357340644906067,12.6
448,21.688109951715475,14.1
449,19.227364792851652,13.0
450,13.546597862349897,13.4
451,22.035635337889147,15.2
452,22.159689510696385,16.1
453,23.81947625073606,17.8
454,12.807715595275504,14.9
455,13.901264100018608,14.1
456,12.007326156787004,12.7
457,12.245688366173326,13.5
458,19.61981740848276,14.9
459,23.282606260881895,20.0
460,20.252060984798355,16.4
461,24.081545635488908,17.7
462,23.926045422273667,19.5
463,27.015457938511815,20.2
464,22.959103712201397,21.4
465,19.799936862764667,19.9
466,13.432603177807998,19.0
467,18.379397858965255,19.1
468,18.336739345602773,19.1
469,19.972121689951152,20.1
470,22.79866381456018,19.9
471,25.46590252309487,19.6
472,23.53886931295893,23.2
473,24.47139845469271,29.8
474,19.67461762893393,13.8
475,15.915631340853711,13.3
476,21.784347515410772,16.7
477,14.383531900858554,12.0
478,20.924544980690122,14.6
479,22.76362763185685,21.4
480,24.956872209959023,23.0
481,27.999376825472666,23.7
482,29.08322811875211,25.0
483,23.59871628534059,21.8
484,21.346445853481555,20.6
485,24.77266440853383,21.2
486,23.38963651770395,19.1
487,23.022088685303203,20.6
488,10.435210693365354,15.2
489,5.948045198279319,7.0
490,1.5094972062017078,8.1
491,11.436629613613928,13.6
492,13.55117109655288,20.1
493,18.10253493553587,21.8
494,16.543462958295343,24.5
495,13.034968524675934,23.1
496,13.853495902080693,19.7
497,18.55308857702702,18.3
498,18.763463842566377,21.2
499,17.471461229681626,17.5
500,19.044730501010527,16.8
501,25.271489450599557,22.4
502,25.589905155857913,20.6
503,29.66811914539379,23.9
504,28.906552741361725,22.0
505,26.695777377331783,11.9
